Name,GSM984510,GSM984511,GSM984512,GSM984513,GSM984514,GSM984515,GSM984516,GSM984517
FAM26E,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
CCDC59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC100169752,,0.728,0.422,,,,,
FAM26E,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
SNORD114-3,,,,,,0.056,,0.223
LOC100507266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC100652765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MDFIC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SNX29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
INTS4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC100652887,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC727916,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
STRN,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LYSMD2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PRELID1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ANAPC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC100506125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC388630,,,0.268,-0.204,,,,
DOK3,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
NUP50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CTAGE5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MIB1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
TACC2,,,,0.217,,,0.453,
LOC100507599,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
EXOSC6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FLJ45340,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IQCF1,0.343,0.253,0.225,0.313,,0.14,-0.274,
FAM9C,,,,,,,,-0.098
LOC100506123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
H3F3C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AMDHD1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SYT15,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
BNC2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MST1P2,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC441455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TMEM154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SPDYE3,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
LOC284242,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
PGM2L1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C9ORF30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MORC2-AS1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RUVBL1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC100506428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC642852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TMED7-TICAM2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PAPOLG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HCN1,,,,0.091,,-0.454,,
MYO9A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ANKRD58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC643783,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PABPC4L,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
TTC39C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TSPAN33,0.387,,-0.385,-0.468,,,,-0.416
KCNQ1OT1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
ATP5E,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MBOAT7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC100287704,,,-0.129,,,0.212,,0.356
RPGRIP1L,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0
PDCD2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OLIG3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SPG20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AGAP10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SAMD8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ONECUT2,-0.441,0.119,-0.385,-0.438,0.053,0.177,-0.186,
RHEB,-0.54,-0.174,0.246,-0.183,,0.102,0.735,0.833
SEZ6L,,,0.405,,-0.689,0.181,,-0.546
CXADRP2,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
FAM43B,,-0.088,-0.438,-0.164,,-0.257,,
LOC100506234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NHLRC2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC100506392,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RGS22,,-0.216,,,,,,
SMAD2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RBM26-AS1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC100128893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TEX14,,,,,,0.391,0.457,
E2F6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ST6GAL2,,,,,,,0.914,
FLJ23152,,-0.044,0.335,,,,0.934,0.832
SLC38A9,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
NHS,0.29,,0.589,0.152,0.59,1.161,0.835,1.063
PSMD12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC646719,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ANKRD36BP2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RGS6,0.235,,0.045,0.221,0.648,0.241,,-0.848
SMC5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EFCAB11,-0.175,0.091,-0.18,,0.325,0.127,,
NOL4,,,,,3.073,3.122,2.391,2.37
IER3IP1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
NUDT16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TAOK1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SORD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KIAA1715,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
LINC00461,,,0.429,0.148,,,,0.485
SLC9B1,0.337,-0.263,0.58,-0.241,0.223,,-0.118,-0.443
IST1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IKZF2,0.241,-0.061,,-0.398,0.5,0.94,0.796,
LOC644656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C3ORF70,0.133,,0.204,,-1.074,-0.745,,-0.481
YWHAZ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C5ORF27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CDKAL1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC728431,-0.169,-0.064,-0.128,,-0.351,-0.36,-0.176,-0.329
LOC388152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MIER1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MID1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TMED5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
USP53,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
LOC723809,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
LOC286272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
STEAP4,0.056,-0.205,-0.06,,-0.029,-0.495,,-0.121
C1ORF190,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0
FAM182A,0.504,0.519,0.211,,,,0.351,0.97
CADM2,,,,,0.451,,,
LINC00320,,,,0.299,,,,0.244
PLEKHG4B,-0.029,0.594,0.317,-0.21,0.554,0.216,0.453,
RAB1B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC100506983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NARG2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C6ORF70,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C6ORF70,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC728739,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ADAM17,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
GCC2,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0
FRMPD3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TMEM30B,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
FLJ39653,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
KCNK10,,,,-0.132,,0.443,,
MEGF9,0.032,-0.051,-0.108,,-0.761,-0.623,-0.617,-0.627
LOC440900,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
NHLRC3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZNF284,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
ZC3H11A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TEKT5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLC16A7,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
STARD9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SAMD13,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
LOC100507468,,,-0.691,,,-0.5,-0.152,
FAM149A,-0.159,0.589,0.397,-0.192,,,0.302,0.6
LOC100505932,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ASB4,0.478,,0.386,1.304,-0.159,0.675,1.624,0.228
ZNF148,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
FAM71C,,0.233,,,-0.02,0.402,,
CECR5-AS1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RNF13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
REEP5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC100505813,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
ANKRD20A9P,,,,,,0.076,,
COMMD1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLITRK4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FLJ20021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
POM121,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
USP18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GPR155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC100125556,0.026,0.175,,-0.113,-1.268,,-0.943,
AKAP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
POU5F1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZYG11A,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
BRE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OPHN1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
UNQ6494,,,,,,0.099,0.586,-0.189
DCAF10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SPON1,0.4,,,0.646,-0.022,-0.12,0.229,0.297
TMEM239,0.132,,-0.173,0.311,0.109,0.366,-0.123,-0.483
PARN,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM49B,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
ANP32A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC286161,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
TMCC2,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
TUSC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM9C,,,,,,,,-0.313
BNC2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CALN1,,,,0.347,,,,
XKR4,,,-0.156,,0.652,,,-0.061
DOCK4,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0
LOC442421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CUL5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ACVR2B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZCCHC2,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
EIF4A2,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
HMGB1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KIAA0240,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CDH6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
LOC100130691,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
RPL7A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C9ORF123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SPTB,-0.052,0.721,0.22,0.201,,,0.558,-0.059
SPTB,-0.683,-0.276,-0.736,-0.731,,-0.441,-0.147,0.19
WDHD1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TMED4,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0
RBM41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MTHFD1L,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC388242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TANC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SRRD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC100506105,-0.184,-0.025,-0.221,-0.051,-0.025,,-0.002,0.274
TMEM188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC728769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RPS3A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HTATSF1P2,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
EIF4A1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TDGF1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NSUN7,1.123,,,0.636,,,0.688,0.824
GNG7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RPL36A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SLITRK1,,-0.395,-0.265,0.226,-0.324,0.648,-0.308,-0.526
LOC100506305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
THOC7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MEI1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
LOC644192,-0.747,,-0.573,-0.347,-1.932,-1.7,-2.089,-2.259
KLHL15,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRIM27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
XPOT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EFCAB7,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
HSPA8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PDE7A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM181B,0.577,0.642,0.582,0.32,,0.264,0.328,
C14ORF33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IQCF6,,,,-0.45,-0.254,0.485,,-0.4
ANKRD33B,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
FBXL17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC100652972,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0
RSPH4A,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
MMS22L,0.12,0.005,0.375,0.338,,0.464,0.252,0.495
ACTB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DNAJC27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DEPDC4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PCDH11Y,,-0.083,,,,,,
FAM45A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C1ORF61,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
LOC100652805,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HMGN2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MED29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LY6K,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MSRA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RRN3P3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KIAA2018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC284933,-0.494,-0.212,,,,,,
IQCF4,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
KIAA0825,,,,,,,,-0.243
LOC100505978,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SERINC4,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
SERBP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MIR17HG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZNF543,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KAZN,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
SS18L1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HERC2P4,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABL2,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
FOXN4,,,,1.148,,,,
LOC100507360,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
F13A1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
THAP3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KIAA1377,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
GDF6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DPY19L2,,,,,-0.634,0.554,,0.842
IL6ST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PMS2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C2ORF84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NPIP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FOXN2,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
IQSEC3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ANO2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZMYM5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CNOT7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GATS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ARMC4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ACTR3BP2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MGC34796,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC100506113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ORC4,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
PBX2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EVPLL,-0.138,-0.233,-0.254,0.256,0.068,,0.461,-1.097
COMMD7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AGPAT4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PLG,,,,0.432,,,-0.571,0.937
TFAP2A,,,,0.55,,,,
SUMO2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NACA2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NTRK3,0.469,-0.055,-0.074,,,,-0.139,-0.387
TTC3P1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RABEP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
HNRNPC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
POU2F1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MPZL1,-0.723,,-0.205,-0.359,0.08,-0.056,-0.09,-0.068
PGK1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BMS1P1,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0
PCSK9,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
ZNF562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC100653006,,0.062,,0.466,,-0.208,,
C22ORF15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C22ORF15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IMP5,,,,,,,,0.543
DLX1,-0.209,0.366,-0.448,-0.294,,-0.457,-0.073,0.25
SMG1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC254559,,,0.357,0.504,-0.015,0.832,0.41,0.532
PRKAR2A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM189A1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZFYVE9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TMCO1,,0.064,0.123,,,-0.015,-0.029,-0.622
LOC100506389,,,0.002,0.873,,,,
ZDHHC21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CENPW,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC92249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TMEM30B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FAM178A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CD177,,,,,,,,0.144
MCART3P,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MEMO1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC100506451,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PARP4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZNF518B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PTPN2,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
TNKS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MACC1,,,,-0.358,,,,-0.29
CTBP2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NR2C2AP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZNF254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NECAP1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SUMO2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC145757,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
LOC100506990,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
RPL31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC389705,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC389705,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IPO9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RPS2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ENO1-AS1,0.002,-0.01,-0.286,-0.034,-0.661,-0.537,-0.461,
LOC100652791,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC100652791,,,,,,,,-0.654
C3P1,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
UGT3A1,,0.085,0.207,,,,,
OCM2,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
PRDM15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PDLIM5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C6ORF81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC100130331,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CACNB2,-0.004,,,-0.454,0.16,-0.68,0.795,0.714
LOC100506165,,,,0.359,,,,0.331
RPSA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC100132790,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SESN3,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
LOC401431,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
LOC100505717,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
POM121L1P,-0.101,,,,,,,
SLC8A1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
ARHGAP11A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FLJ33630,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DNAH12,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0
PKM2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SMAP2,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
RPS15A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OOEP,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MCF2L-AS1,,,0.726,,,,,-0.433
MAP3K9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC283143,0.351,-0.088,-0.124,0.095,0.538,0.193,,-0.212
LOC100506655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RUNX2,,,,-0.065,,,-0.221,0.143
LOC642838,0.305,,0.246,-0.173,0.409,0.606,-0.228,-0.058
SPIC,,-0.397,0.976,0.384,,,,0.079
CDH6,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
ANXA2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BRWD3,,-0.404,-0.314,-0.673,-0.85,-0.346,-0.802,-0.907
NPIPL2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LPPR4,,0.031,-0.042,,0.498,,0.221,0.337
WDHD1,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
SNRPD1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CFL1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MGC21881,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
VWDE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
UBXN2B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC100505974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C1ORF27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LOC729732,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RPS10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C21ORF71,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
LAMB2P1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MTHFSD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PLCL1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C6ORF226,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DNAJC18,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DNAJC18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KIF1C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KIAA1841,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EIF4A1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PTCHD1,,,0.345,,1.144,,0.709,0.707
